,citycode,SO2,NO2,PM10,CO,O3_8,PM25,airpressure,maxtemp,minhumidity,date,day_sin,day_cos,target
0,110000,-1.0969759238982222,0.12366609295551693,-0.7302617188378975,-1.4565762178911488,-0.7098002521586256,-1.09676451706092,0.7955755545005111,-0.7918123174202462,-1.7481249322855588,2017-04-26,-0.9987165071710528,-0.0506491688387134,15
1,110000,-1.2195312490266865,0.5980478253506705,-0.4924304566854162,-1.4565762178911488,-0.645053667633201,-1.0439996063080357,0.6267031431868542,0.1179250282881577,-1.8934176377393717,2017-04-27,-0.9884683243281116,0.15142777750457506,23
2,110000,-1.0969759238982222,0.9143023136141061,-0.1681150992047599,-1.1482416406456548,-0.32132074500607827,-0.6218803202849609,0.4420959008977794,0.426892428717427,-1.7965558341034964,2017-04-28,-0.9377521321470813,0.3473052528448179,40
3,110000,-1.0969759238982222,1.1514931798116828,0.6751048302449464,-1.1482416406456548,-0.23499196563884553,0.2751231625140729,0.3756106995931901,0.9246732405201382,-1.6512631286496835,2017-04-29,-0.8486442574947528,0.5289640103269595,48
4,110000,-0.8518652736412935,1.2305568018775417,1.8642611410073526,-0.8399070634001611,0.02399437246285268,0.6972424485371477,0.4893003938240377,0.13508988386756116,-1.6028322268317459,2017-04-30,-0.724792787229123,0.6889669190756834,39
5,120000,-0.11653332287050742,1.8630657784044131,0.026474115283633855,0.08509666833632064,-0.4508139140569274,-0.14699612350900182,0.8664931025587407,-0.929131162055477,-1.6028322268317459,2017-04-26,-0.9987165071710528,-0.0506491688387134,30
6,120000,-0.23908864799897178,1.3096204239434006,0.24268435360407137,-0.2232379089091735,-0.2781563553224619,-0.2525259450147705,0.7080367061161367,-0.13954780540289996,-1.7965558341034964,2017-04-27,-0.9884683243281116,0.15142777750457506,39
7,120000,0.2511326525148856,2.10025664460199,0.5237576634206401,0.08509666833632064,0.0024121776210444955,0.2223582517611886,0.5174457957096468,0.426892428717427,-1.7481249322855588,2017-04-28,-0.9377521321470813,0.3473052528448179,45
8,120000,0.006022002257956916,1.7049385342726953,0.9561781400615151,0.08509666833632064,-0.1270809914298046,0.5389477162784947,0.45871720122392673,0.9418380960995423,-1.6512631286496835,2017-04-29,-0.8486442574947528,0.5289640103269595,56
9,120000,0.6187986279002786,1.1514931798116828,3.2696276900901964,0.3934312455818144,-0.752964641842242,1.1193617345602225,0.5628773499344485,-0.03655867192647727,-1.7481249322855588,2017-04-30,-0.724792787229123,0.6889669190756834,38
10,130100,0.9864646032856716,1.3886840460092595,0.43727356809246515,0.08509666833632064,-0.49397830374054374,-0.2525259450147705,0.854969000999279,-0.9462960176348805,-1.5544013250138082,2017-04-26,-0.9987165071710528,-0.0506491688387134,28
11,130100,1.109019928414136,1.6258749122068363,0.4588945919245089,0.3934312455818144,-0.49397830374054374,-0.35805576652053916,0.7186743383248688,-0.3283612167763425,-1.7481249322855588,2017-04-27,-0.9884683243281116,0.15142777750457506,30
12,130100,1.3541305786710647,2.10025664460199,0.6534838064129026,0.3934312455818144,-0.515560498582352,-0.2525259450147705,0.5107972755791864,0.4440572842968305,-1.6996940304676211,2017-04-28,-0.9377521321470813,0.3473052528448179,41
13,130100,2.7022391550841727,1.942129400470272,1.4750827120305652,1.0101004000728024,-0.25657416048065373,0.3278880732669573,0.4553929411586953,0.8045192514643108,-1.6028322268317459,2017-04-29,-0.8486442574947528,0.5289640103269595,59
14,130100,2.7022391550841727,2.021193022536131,3.98312147654764,1.0101004000728024,-0.23499196563884553,1.2776564668188755,0.5092459542154141,-0.03655867192647727,-1.6512631286496835,2017-04-30,-0.724792787229123,0.6889669190756834,57
15,130200,1.9669072043133864,1.3096204239434006,-0.0816310038765849,-0.2232379089091735,-0.515560498582352,-0.5163504987791923,0.7973484932019678,-1.1007797178495156,-1.5059704231958706,2017-04-26,-0.9987165071710528,-0.0506491688387134,23
16,130200,1.476685903799529,0.5189842032848115,0.1345792344438526,-0.8399070634001611,-0.47239610889873557,-0.6218803202849609,0.6233788831216251,-0.3111963611969384,-1.6512631286496835,2017-04-27,-0.9884683243281116,0.15142777750457506,40
17,130200,2.5796838299557083,2.021193022536131,0.6102417587488151,0.08509666833632064,0.11032315183008541,0.2751231625140729,0.45428485447028644,0.04926560597054195,-1.5059704231958706,2017-04-28,-0.9377521321470813,0.3473052528448179,48
18,130200,4.418013706882673,2.2583838887337078,1.2156304260460402,0.08509666833632064,-0.06233440690438006,0.6972424485371477,0.38957259186715376,0.8731786737819272,-1.6028322268317459,2017-04-29,-0.8486442574947528,0.5289640103269595,56
19,130200,5.521011633038852,2.179320266667849,3.1615225709299777,3.7851115952822467,-0.49397830374054374,1.1193617345602225,0.5163377090212354,0.014935894811734384,-1.7481249322855588,2017-04-30,-0.724792787229123,0.6889669190756834,47
20,130300,0.8639092781572073,1.1514931798116828,-0.2545991945329349,0.08509666833632064,-0.5371426934241601,-0.8329399632964982,0.8416719607383606,-1.5127362517552074,-1.4091086195599953,2017-04-26,-0.9987165071710528,-0.0506491688387134,19
21,130300,0.9864646032856716,1.7049385342726953,0.06971616294772136,0.3934312455818144,-0.47239610889873557,-0.8329399632964982,0.6459838515651851,-0.2082072277205157,-1.7481249322855588,2017-04-27,-0.9884683243281116,0.15142777750457506,23
22,130300,0.9864646032856716,1.7840021563385542,0.11295821061180886,0.08509666833632064,-0.40764952437331103,-0.6218803202849609,0.49484082726608686,-0.44851520583216925,-1.5544013250138082,2017-04-28,-0.9377521321470813,0.3473052528448179,36
23,130300,2.5796838299557083,2.7327656211288613,1.4102196405344338,1.62676955456379,-0.25657416048065373,0.06406351950253555,0.42503136589626606,0.9075083849407342,-1.6512631286496835,2017-04-29,-0.8486442574947528,0.5289640103269595,29
24,130300,-0.3616439731274361,0.4399205812189526,1.8426401171753088,-0.8399070634001611,-0.40764952437331103,-0.30529085576765486,0.5879201090925104,-0.2082072277205157,-1.0700923068344317,2017-04-30,-0.724792787229123,0.6889669190756834,19
25,130400,5.766122283295781,2.021193022536131,1.0859042830537777,3.1684424407912593,-0.4508139140569274,0.9610670023015694,0.4243665138832208,-1.3925822626993807,-1.457539521377933,2017-04-26,-0.9987165071710528,-0.0506491688387134,50
26,130400,6.0112329335527095,1.6258749122068363,0.9561781400615151,5.326784481509716,-0.1270809914298046,0.8027722700429164,0.3186550438089241,-0.5000097725703809,-1.844986735921434,2017-04-27,-0.9884683243281116,0.15142777750457506,48
27,130400,4.663124357139601,1.7840021563385542,1.2588724737101276,2.551773286300272,0.15348754151370178,0.6972424485371477,0.1191994398951562,0.5813761289320614,-1.844986735921434,2017-04-28,-0.9377521321470813,0.3473052528448179,60
28,130400,7.236786184837353,3.602465463853309,1.9939872839996151,4.710115327018728,-0.3860673295315028,1.3304213775717597,0.05049806521374673,0.6672004068290806,-1.6512631286496835,2017-04-29,-0.8486442574947528,0.5289640103269595,85
29,130400,6.256343583809638,3.207147353524015,3.6155640714028965,2.551773286300272,0.9520287506606047,2.6495441463938683,0.0737678856703545,0.3753978619792153,-1.6512631286496835,2017-04-30,-0.724792787229123,0.6889669190756834,75
30,130500,0.741353953028743,1.072429557745824,0.06971616294772136,-0.5315724861546672,-0.49397830374054374,-0.5163504987791923,0.4243665138832208,-1.3925822626993807,-1.457539521377933,2017-04-26,-0.9987165071710528,-0.0506491688387134,24
31,130500,1.476685903799529,1.072429557745824,0.004853091451590105,0.7017658228273083,-0.49397830374054374,-0.5691154095320765,0.3186550438089241,-0.5000097725703809,-1.844986735921434,2017-04-27,-0.9884683243281116,0.15142777750457506,29
32,130500,2.7022391550841727,1.7049385342726953,0.5021366395885963,1.3184349773182957,-0.08391660174618824,-0.30529085576765486,0.1191994398951562,0.5813761289320614,-1.844986735921434,2017-04-28,-0.9377521321470813,0.3473052528448179,37
33,130500,3.19246045559803,1.7840021563385542,1.129146330717865,1.3184349773182957,-0.40764952437331103,0.1168284302554199,0.05049806521374673,0.6672004068290806,-1.6512631286496835,2017-04-29,-0.8486442574947528,0.5289640103269595,64
34,130500,3.9277924063688157,1.7049385342726953,2.8372072134493216,1.3184349773182957,0.8225355816097555,1.5414810205832972,0.0737678856703545,0.3753978619792153,-1.6512631286496835,2017-04-30,-0.724792787229123,0.6889669190756834,52
35,130600,0.12857732738642125,1.072429557745824,0.39403152042837764,-0.5315724861546672,-0.49397830374054374,0.16959334100830425,0.8487637155441821,-0.8604717397378613,-1.5544013250138082,2017-04-26,-0.9987165071710528,-0.0506491688387134,31
36,130600,-0.11653332287050742,0.6771114474165294,0.19944230593998385,-0.8399070634001611,-0.49397830374054374,-0.19976103426188616,0.708701558129182,-0.29403150561753494,-1.6028322268317459,2017-04-27,-0.9884683243281116,0.15142777750457506,41
37,130600,0.12857732738642125,1.3886840460092595,0.6751048302449464,-0.5315724861546672,-0.4508139140569274,0.3278880732669573,0.5041487554487284,0.20374930618517692,-1.457539521377933,2017-04-28,-0.9377521321470813,0.3473052528448179,46
38,130600,0.4962433027718143,1.2305568018775417,0.9777991638935589,-0.2232379089091735,-0.19182757595522917,0.591712627031379,0.4476363343398285,0.632870695670273,-1.3606777177420577,2017-04-29,-0.8486442574947528,0.5289640103269595,51
39,130600,1.7217965540564577,0.6771114474165294,2.512891855968665,-0.5315724861546672,-0.4508139140569274,0.8555371807958007,0.519661969086467,-0.1910423721411116,-1.6512631286496835,2017-04-30,-0.724792787229123,0.6889669190756834,47
40,130800,-0.9744205987697578,-0.9832246159665079,-0.4924304566854162,-1.4565762178911488,-0.4508139140569274,-1.2022943385666887,-0.23826932578585225,-1.4269119738581881,-1.6512631286496835,2017-04-26,-0.9987165071710528,-0.0506491688387134,14
41,130800,-0.7293099485128292,-0.5879065056372134,0.11295821061180886,-1.4565762178911488,-0.3860673295315028,-1.09676451706092,-0.4060336504111004,-0.44851520583216925,-1.844986735921434,2017-04-27,-0.9884683243281116,0.15142777750457506,18
42,130800,-0.3616439731274361,-0.3507156394396366,0.09133718677976511,-1.1482416406456548,-0.40764952437331103,-0.8857048740493826,-0.5551821186710604,0.014935894811734384,-1.6996940304676211,2017-04-28,-0.9377521321470813,0.3473052528448179,22
43,130800,0.12857732738642125,0.3608569591530937,0.6967258540769902,-0.8399070634001611,-0.5587248882659683,-0.6746452310378452,-0.6183430599104207,0.6672004068290806,-1.9418485395573093,2017-04-29,-0.8486442574947528,0.5289640103269595,33
44,130800,0.006022002257956916,0.20272971502137585,1.9723662601675713,-0.5315724861546672,0.08874095698827723,-0.09423121275611747,-0.48914015204183703,0.25524387292338857,-1.844986735921434,2017-04-30,-0.724792787229123,0.6889669190756834,31
45,130900,1.9669072043133864,1.7840021563385542,0.004853091451590105,-0.5315724861546672,-0.34290293984788645,-0.35805576652053916,0.8587364957398714,-0.929131162055477,-1.6996940304676211,2017-04-26,-0.9987165071710528,-0.0506491688387134,23
46,130900,1.844351879184922,0.12366609295551693,-0.14649407537271614,-1.1482416406456548,-0.1270809914298046,-0.6218803202849609,0.7219985983901004,-0.2768666500381308,-1.7965558341034964,2017-04-27,-0.9884683243281116,0.15142777750457506,29
47,130900,1.5992412289279934,0.7561750694823882,0.1345792344438526,-0.8399070634001611,-0.17024538111342097,-0.30529085576765486,0.5185538823980557,0.46122213987623456,-1.7481249322855588,2017-04-28,-0.9377521321470813,0.3473052528448179,40
48,130900,2.824794480212637,1.3096204239434006,0.5669997110847276,-0.8399070634001611,-0.21340977079703735,0.2751231625140729,0.46868998141961365,0.838848962623119,-1.6028322268317459,2017-04-29,-0.8486442574947528,0.5289640103269595,51
49,130900,2.824794480212637,0.8352386915482471,2.988554380273628,-0.5315724861546672,-0.6018892779495847,0.8555371807958007,0.5218781424632846,-0.22537208329991917,-1.6512631286496835,2017-04-30,-0.724792787229123,0.6889669190756834,35
50,131000,-1.0969759238982222,1.8630657784044131,-0.2762202183649787,-1.1482416406456548,-0.515560498582352,-0.5691154095320765,0.863833694506557,-0.8433068841584578,-1.5544013250138082,2017-04-26,-0.9987165071710528,-0.0506491688387134,20
