,citycode,SO2,NO2,PM10,CO,O3_8,PM25,airpressure,maxtemp,minhumidity,date,day_sin,day_cos,target
0,110000,-1.0969759238982222,0.993365935679965,-0.0383889562124974,-0.2232379089091735,-0.1486631862716128,0.1168284302554199,0.686983059036349,-0.08805323866468831,-0.48892148501918004,2019-09-20,0.10116832198743379,-0.9948693233918949,58
1,110000,-0.8518652736412935,0.6771114474165294,0.1345792344438526,1.0101004000728024,1.0167753351860291,1.224891556065991,0.7778461674859549,-0.07088838308528483,-0.5373523868371176,2019-09-21,-0.10116832198742964,-0.9948693233918954,77
2,110000,-0.9744205987697578,0.20272971502137585,0.004853091451590105,1.62676955456379,0.9736109455024128,2.227424860370794,0.8044402480077891,-0.1052180942440924,-0.3920596813833047,2019-09-22,-0.29936312297335466,-0.9541392564000499,29
3,110000,-1.0969759238982222,0.5189842032848115,-0.6870196711738099,-0.5315724861546672,-0.7313824470004338,-0.30529085576765486,0.731306526572742,0.632870695670273,-1.5059704231958706,2019-09-23,-0.48530196253107716,-0.8743466161445842,12
4,110000,-1.0969759238982222,-0.0344611511762009,-0.7951247903340287,-1.1482416406456548,-0.47239610889873557,-1.2022943385666887,0.749035913587298,0.5470464177732538,-1.3122468159241198,2019-09-24,-0.6513724827222181,-0.7587581226927944,23
5,110000,-1.0969759238982222,0.6771114474165294,-0.40594636135724116,-0.5315724861546672,0.5419670486662491,-0.6218803202849609,0.7844946876164128,0.3239032952410037,-1.021661405016494,2019-09-25,-0.7907757369376948,-0.6121059825476678,34
6,120000,0.12857732738642125,2.7327656211288613,0.6318627825808589,1.0101004000728024,-0.5371426934241601,0.9610670023015694,0.7711976473554946,-0.24253693887932326,0.04381843497813408,2019-09-20,0.10116832198743379,-0.9948693233918949,78
7,120000,0.12857732738642125,1.6258749122068363,0.6318627825808589,1.9351041318092834,0.9088643609769882,2.280189771123678,0.8509798889210022,-0.0022289607676690935,-0.19833607411155416,2019-09-21,-0.10116832198742964,-0.9948693233918954,61
8,120000,0.9864646032856716,1.6258749122068363,0.06971616294772136,2.2434387090547774,0.7362068022425228,1.3831862883246442,0.8797901428196591,-0.0022289607676690935,-0.29519787774742945,2019-09-22,-0.29936312297335466,-0.9541392564000499,64
9,120000,-0.11653332287050742,1.8630657784044131,0.5021366395885963,1.0101004000728024,1.340508257813152,1.5414810205832972,0.8133049415150697,0.5298815621938497,-0.8279377977447435,2019-09-23,-0.48530196253107716,-0.8743466161445842,42
10,120000,0.006022002257956916,1.4677476680751185,0.11295821061180886,0.08509666833632064,-0.515560498582352,0.3806529840198416,0.8266019817759857,0.35823300639981126,-0.9732305031985564,2019-09-24,-0.6513724827222181,-0.7587581226927944,22
11,120000,-0.23908864799897178,1.942129400470272,-0.3410832898611099,0.3934312455818144,0.23981632088093452,-0.6746452310378452,0.8664931025587407,0.5127167066144462,-1.166954110470307,2019-09-25,-0.7907757369376948,-0.6121059825476678,31
12,130100,0.2511326525148856,2.3374475107995667,-0.016767932380453647,0.08509666833632064,-2.004731942667117,-0.30529085576765486,0.7357388733263822,-0.6716583283644194,0.33440384588575994,2019-09-20,0.10116832198743379,-0.9948693233918949,37
13,130100,0.2511326525148856,2.021193022536131,0.3291684489322464,0.3934312455818144,1.1462685042368783,0.1168284302554199,0.8066564213846094,-0.12238294982349648,0.04381843497813408,2019-09-21,-0.10116832198742964,-0.9948693233918954,64
14,130100,0.006022002257956916,2.6537019990630024,1.0859042830537777,1.0101004000728024,1.707405570123891,1.5414810205832972,0.8421151954137241,-0.08805323866468831,-0.29519787774742945,2019-09-22,-0.29936312297335466,-0.9541392564000499,52
15,130100,0.006022002257956916,2.4165111328654256,0.5886207349167714,0.3934312455818144,0.11032315183008541,0.908302091548685,0.7867108609932331,0.3239032952410037,-0.2467669759294918,2019-09-23,-0.48530196253107716,-0.8743466161445842,16
16,130100,-0.11653332287050742,1.2305568018775417,-0.5572935281815474,-0.8399070634001611,-0.25657416048065373,-0.9912346955551513,0.7844946876164128,0.5127167066144462,-0.8279377977447435,2019-09-24,-0.6513724827222181,-0.7587581226927944,25
17,130100,-0.11653332287050742,1.7840021563385542,0.004853091451590105,0.08509666833632064,1.12468630939507,-0.5163504987791923,0.8221696350223479,0.3925627175586188,-0.5857832886550552,2019-09-25,-0.7907757369376948,-0.6121059825476678,30
18,130200,0.6187986279002786,3.4443382197215913,0.8048309732372089,1.0101004000728024,-0.7961290315258583,0.8555371807958007,0.7180094863118236,-0.3798557835145541,-0.053043368657741216,2019-09-20,0.10116832198743379,-0.9948693233918949,91
19,130200,4.05034773149728,3.049020109392297,2.2966816176482276,5.943453636000704,0.7577889970843309,2.9661336109111742,0.8088725947614295,-0.1052180942440924,-0.19833607411155416,2019-09-21,-0.10116832198742964,-0.9948693233918954,45
20,130200,1.476685903799529,2.4955747549312846,0.5453786872526839,2.860107863545765,0.06715876214646904,0.5389477162784947,0.824385808399168,0.1007601727087536,-1.1185232086523693,2019-09-22,-0.29936312297335466,-0.9541392564000499,38
21,130200,1.476685903799529,3.049020109392297,0.5237576634206401,2.551773286300272,0.5203848538244409,0.16959334100830425,0.7468197402104805,0.47838699545563806,-0.8279377977447435,2019-09-23,-0.48530196253107716,-0.8743466161445842,24
22,130200,0.4962433027718143,1.4677476680751185,-0.060009980044541146,1.0101004000728024,-0.5803070831077765,-0.5691154095320765,0.7756299941091348,0.6500355512496765,-1.3606777177420577,2019-09-24,-0.6513724827222181,-0.7587581226927944,24
23,130200,0.006022002257956916,1.6258749122068363,-0.0816310038765849,1.62676955456379,0.17506973635550996,-0.5691154095320765,0.8110887681382496,0.35823300639981126,-0.7310759941088683,2019-09-25,-0.7907757369376948,-0.6121059825476678,40
24,130300,1.7217965540564577,2.4955747549312846,0.3075474251002026,2.2434387090547774,-0.3860673295315028,0.3806529840198416,0.7667653006018568,-0.5171746281497844,-0.004612466839803569,2019-09-20,0.10116832198743379,-0.9948693233918949,45
25,130300,0.4962433027718143,0.9143023136141061,0.06971616294772136,0.3934312455818144,0.47722046414082453,0.5389477162784947,0.8709254493123785,-0.705988039523227,0.7702819622471987,2019-09-21,-0.10116832198742964,-0.9948693233918954,11
26,130300,0.12857732738642125,0.6771114474165294,-0.8816088856622036,-1.4565762178911488,-0.8392934212094747,-1.255059249319573,0.8753577960660188,-0.5343394837291885,-0.634214190472993,2019-09-22,-0.29936312297335466,-0.9541392564000499,34
27,130300,1.109019928414136,2.179320266667849,-0.0383889562124974,1.0101004000728024,0.47722046414082453,-0.041466302003233126,0.8000079012541514,-0.4141854946733617,-0.634214190472993,2019-09-23,-0.48530196253107716,-0.8743466161445842,34
28,130300,0.2511326525148856,1.7840021563385542,-0.23297817070089116,0.08509666833632064,-0.6666358624750092,-0.041466302003233126,0.8288181551528058,-0.3283612167763425,-0.2467669759294918,2019-09-24,-0.6513724827222181,-0.7587581226927944,27
29,130300,1.2315752535426003,1.7049385342726953,-0.14649407537271614,1.0101004000728024,-0.01917001722076369,-0.41082067727342353,0.8576284090514626,-0.08805323866468831,-0.3436287795653671,2019-09-25,-0.7907757369376948,-0.6121059825476678,37
30,130400,0.741353953028743,2.2583838887337078,1.5831878311907839,2.551773286300272,-2.6090333982377456,1.647010842089066,0.3146659317306499,-1.135109429008323,0.7702819622471987,2019-09-20,0.10116832198743379,-0.9948693233918949,46
31,130400,1.3541305786710647,1.072429557745824,0.4805156157565526,4.710115327018728,0.49880265898263276,0.591712627031379,0.37893495965841906,-0.22537208329991917,-0.44049058320124235,2019-09-21,-0.10116832198742964,-0.9948693233918954,62
32,130400,-0.11653332287050742,0.9143023136141061,0.9777991638935589,0.3934312455818144,1.1894328939204946,1.4359511990775284,0.41660990706435147,-0.24253693887932326,0.04381843497813408,2019-09-22,-0.29936312297335466,-0.9541392564000499,52
33,130400,0.006022002257956916,1.5468112901409774,0.6751048302449464,0.7017658228273083,1.1894328939204946,0.908302091548685,0.36785409277432085,0.3067384396615996,-0.9732305031985564,2019-09-23,-0.48530196253107716,-0.8743466161445842,36
