,citycode,SO2,NO2,PM10,CO,O3_8,PM25,airpressure,maxtemp,minhumidity,date,day_sin,day_cos,target
0,110000,-1.0969759238982222,-0.5879065056372134,-1.0545770763185538,-0.5315724861546672,0.4340560744572082,-0.938469784802267,0.42325842719481194,0.4955518510350421,0.33440384588575994,2019-08-07,0.39435585511332183,0.9189578116202293,33
1,110000,-1.2195312490266865,-0.0344611511762009,-0.5572935281815474,-0.2232379089091735,1.0815219197114536,-0.09423121275611747,0.44320398758618823,0.7358598291466957,0.4796965513395729,2019-08-08,0.5712682150947944,0.8207634412072748,40
2,110000,-1.2195312490266865,-0.4297792615054955,-0.5789145520135912,-0.2232379089091735,-0.1270809914298046,0.2751231625140729,0.40774521355707344,0.5642112733526573,0.5765583549754482,2019-08-09,0.7247927872291211,0.6889669190756853,23
3,110000,-1.0969759238982222,-0.19258839530791874,-1.0113350286544662,-0.5315724861546672,-0.47239610889873557,-0.6218803202849609,0.38558347978887697,-0.08805323866468831,0.9640055695189493,2019-08-10,0.8486442574947514,0.5289640103269618,15
4,120000,-0.9744205987697578,-0.0344611511762009,-0.6870196711738099,0.08509666833632064,-0.49397830374054374,-0.35805576652053916,0.4808789349921232,0.4440572842968305,0.9640055695189493,2019-08-07,0.39435585511332183,0.9189578116202293,38
5,120000,-0.9744205987697578,-0.19258839530791874,-0.6005355758456349,0.08509666833632064,1.0599397248696456,0.16959334100830425,0.5207700557748758,0.7186949735672916,0.5765583549754482,2019-08-08,0.5712682150947944,0.8207634412072748,23
6,120000,-0.9744205987697578,-0.82509737183479,-0.8383668379981162,-0.5315724861546672,-0.040752212062571874,-0.6218803202849609,0.4897436284994013,0.838848962623119,0.5765583549754482,2019-08-09,0.7247927872291211,0.6889669190756853,26
7,120000,-0.9744205987697578,-0.6669701277030723,-1.0545770763185538,-0.2232379089091735,-0.25657416048065373,-0.46358558802630784,0.4653657213543847,0.23807901734398448,1.0608673731548246,2019-08-10,0.8486442574947514,0.5289640103269618,10
8,130100,-0.48419929825590047,-0.82509737183479,-0.23297817070089116,-0.8399070634001611,-0.08391660174618824,0.3278880732669573,0.4365554674557303,0.3925627175586188,1.2061600786086375,2019-08-07,0.39435585511332183,0.9189578116202293,43
9,130100,-0.3616439731274361,-0.11352477324205981,-0.1248730515406724,-0.5315724861546672,0.5419670486662491,0.43341789477272596,0.4764465882384829,0.6843652624084846,0.7218510604292611,2019-08-08,0.5712682150947944,0.8207634412072748,36
10,130100,-0.11653332287050742,-0.5879065056372134,-0.3410832898611099,-0.5315724861546672,0.08874095698827723,0.06406351950253555,0.43877164083254794,0.7186949735672916,0.8671437658830741,2019-08-09,0.7247927872291211,0.6889669190756853,35
11,130100,-0.48419929825590047,-0.7460337497689311,-0.4708094328533724,-0.2232379089091735,0.11032315183008541,0.011298608749651216,0.43212312070209,-0.2768666500381308,1.3514527840624504,2019-08-10,0.8486442574947514,0.5289640103269618,25
12,130200,1.476685903799529,0.9143023136141061,-0.18973612303680365,3.1684424407912593,-1.4867592664637201,-0.09423121275611747,0.44320398758618823,0.2209141617645804,1.4483145876983257,2019-08-07,0.39435585511332183,0.9189578116202293,40
13,130200,0.6187986279002786,0.5980478253506705,-0.0816310038765849,0.3934312455818144,0.9304465558187964,0.2751231625140729,0.4720142414848426,0.787354395884908,0.5281274531575105,2019-08-08,0.5712682150947944,0.8207634412072748,29
14,130200,0.6187986279002786,0.04460247088965802,-0.38432533752519743,-0.5315724861546672,-0.3860673295315028,-0.30529085576765486,0.44985250771664614,0.632870695670273,0.33440384588575994,2019-08-09,0.7247927872291211,0.6889669190756853,22
