,citycode,SO2,NO2,PM10,CO,O3_8,PM25,airpressure,maxtemp,minhumidity,date,day_sin,day_cos,target
0,110000,-0.6067546233843648,1.072429557745824,1.3021145213742151,1.0101004000728024,3.1965770142086556,3.863137093710208,0.35898939926704276,1.0276623739965616,-0.8279377977447435,2020-05-01,-0.3943558551133178,0.9189578116202309,55
1,110000,-0.9744205987697578,-0.6669701277030723,0.19944230593998385,-0.5315724861546672,1.3189260629713437,1.066596823807338,0.3412600122524841,0.6843652624084846,-0.5857832886550552,2020-05-02,-0.20129852008866014,0.9795299412524945,59
2,110000,-0.8518652736412935,-0.19258839530791874,-0.14649407537271614,1.3184349773182957,-0.7961290315258583,1.2776564668188755,0.4254746005716321,-0.1910423721411116,0.4796965513395729,2020-05-03,-9.797174393178826e-16,1.0,34
3,110000,-0.9744205987697578,-0.19258839530791874,-0.4708094328533724,-0.2232379089091735,-1.7457456045654185,-0.041466302003233126,0.6648213252681526,-1.1179445734289188,0.4796965513395729,2020-05-04,0.2012985200886582,0.9795299412524949,48
4,110000,-1.2195312490266865,0.04460247088965802,-0.4708094328533724,-0.5315724861546672,-0.990368785102132,0.6972424485371477,0.5517964830503502,-0.9462960176348805,0.2859729440678223,2020-05-05,0.3943558551133192,0.9189578116202304,71
5,110000,-0.9744205987697578,0.04460247088965802,-0.18973612303680365,-0.2232379089091735,1.0599397248696456,1.9108353958534876,0.6094169908476615,-0.46568006141157336,-0.053043368657741216,2020-05-06,0.5712682150947921,0.8207634412072764,75
6,110000,-0.48419929825590047,0.5189842032848115,-0.060009980044541146,1.62676955456379,-0.9472043954185156,2.121895038865025,0.5806067369490071,-1.272428273643554,-0.3920596813833047,2020-05-07,0.7247927872291192,0.6889669190756874,39
7,110000,-1.2195312490266865,-0.82509737183479,-1.119440147814685,0.7017658228273083,-0.990368785102132,0.2223582517611886,0.5916876038331054,-1.770209085446265,1.2545909804265751,2020-05-08,0.8486442574947499,0.5289640103269642,34
8,110000,-1.0969759238982222,-0.19258839530791874,-0.9032299094942474,-0.5315724861546672,-1.594670240672761,-0.041466302003233126,0.4963921486298592,-1.5127362517552074,0.9640055695189493,2020-05-09,0.9377521321470794,0.34730525284482305,19
9,110000,-1.2195312490266865,-0.904160993900649,-0.2545991945329349,-1.1482416406456548,-1.0982797593111728,-0.8329399632964982,0.5274185759053337,-0.4141854946733617,-1.6512631286496835,2020-05-10,0.9884683243281114,0.151427777504577,18
10,110000,-1.0969759238982222,-1.5366699704275204,1.1723883783819526,-1.7649107951366427,-0.9472043954185156,-0.8857048740493826,0.4520686810934663,-0.12238294982349648,-1.6028322268317459,2020-05-11,0.9987165071710529,-0.05064916883871144,18
11,110000,-1.2195312490266865,-1.1413518600982258,1.1075253068858213,-1.7649107951366427,-0.6666358624750092,-0.8857048740493826,0.4919598018762214,-0.05372352750588075,-1.5544013250138082,2020-05-12,0.9680771188662048,-0.2506525322587184,41
12,110000,-0.9744205987697578,0.3608569591530937,2.469649808304578,-0.8399070634001611,0.7362068022425228,0.3278880732669573,0.4830951083689408,0.35823300639981126,-0.8279377977447435,2020-05-13,0.897804539570743,-0.4403941515576315,35
